V_(V)	I_(A)
0.001	7.9999999817984078
0.002	7.9999999635962826
0.0030000000000000001	7.9999999453936255
0.0040000000000000001	7.9999999271904363
0.0050000000000000001	7.999999908986716
0.0060000000000000001	7.999999890782461
0.0070000000000000001	7.9999998725776749
0.0080000000000000002	7.9999998543723549
0.0090000000000000011	7.9999998361665021
0.010000000000000002	7.9999998179601173
0.011000000000000003	7.9999997997531969
0.012000000000000004	7.9999997815457444
0.013000000000000005	7.9999997633377564
0.014000000000000005	7.9999997451292364
0.015000000000000006	7.9999997269201799
0.016000000000000007	7.9999997087105905
0.017000000000000008	7.9999996905004664
0.018000000000000009	7.9999996722898077
0.01900000000000001	7.9999996540786125
0.020000000000000011	7.9999996358668843
0.021000000000000012	7.9999996176546198
0.022000000000000013	7.9999995994418196
0.023000000000000013	7.9999995812284839
0.024000000000000014	7.9999995630146117
0.025000000000000015	7.9999995448002048
0.026000000000000016	7.9999995265852597
0.027000000000000017	7.9999995083697799
0.028000000000000018	7.9999994901537619
0.029000000000000019	7.9999994719372083
0.03000000000000002	7.9999994537201182
0.031000000000000021	7.999999435502489
0.032000000000000021	7.9999994172843243
0.033000000000000022	7.9999993990656204
0.034000000000000023	7.9999993808463801
0.035000000000000024	7.9999993626266006
0.036000000000000025	7.9999993444062838
0.037000000000000026	7.9999993261854287
0.038000000000000027	7.9999993079640355
0.039000000000000028	7.9999992897421031
0.040000000000000029	7.9999992715196315
0.041000000000000029	7.9999992532966209
0.04200000000000003	7.9999992350730711
0.043000000000000031	7.9999992168489822
0.044000000000000032	7.9999991986243533
0.045000000000000033	7.9999991803991852
0.046000000000000034	7.9999991621734763
0.047000000000000035	7.9999991439472273
0.048000000000000036	7.9999991257204393
0.049000000000000037	7.9999991074931094
0.050000000000000037	7.9999990892652386
0.051000000000000038	7.9999990710368269
0.052000000000000039	7.9999990528078753
0.05300000000000004	7.9999990345783809
0.054000000000000041	7.9999990163483465
0.055000000000000042	7.9999989981177686
0.056000000000000043	7.9999989798866507
0.057000000000000044	7.9999989616549891
0.058000000000000045	7.9999989434227867
0.059000000000000045	7.9999989251900416
0.060000000000000046	7.999998906956753
0.061000000000000047	7.9999988887229216
0.062000000000000048	7.9999988704885476
0.063000000000000042	7.9999988522536309
0.064000000000000043	7.9999988340181698
0.065000000000000044	7.999998815782166
0.066000000000000045	7.9999987975456177
0.067000000000000046	7.9999987793085268
0.068000000000000047	7.9999987610708914
0.069000000000000047	7.9999987428327106
0.070000000000000048	7.9999987245939863
0.071000000000000049	7.9999987063547158
0.07200000000000005	7.9999986881149026
0.073000000000000051	7.9999986698745422
0.074000000000000052	7.9999986516336383
0.075000000000000053	7.9999986333921873
0.076000000000000054	7.9999986151501927
0.077000000000000055	7.999998596907651
0.078000000000000055	7.9999985786645631
0.079000000000000056	7.9999985604209298
0.080000000000000057	7.9999985421767494
0.081000000000000058	7.9999985239320228
0.082000000000000059	7.9999985056867491
0.08300000000000006	7.9999984874409291
0.084000000000000061	7.9999984691945603
0.085000000000000062	7.9999984509476461
0.086000000000000063	7.9999984327001838
0.087000000000000063	7.9999984144521736
0.088000000000000064	7.9999983962036154
0.089000000000000065	7.9999983779545092
0.090000000000000066	7.999998359704855
0.091000000000000067	7.9999983414546509
0.092000000000000068	7.9999983232038998
0.093000000000000069	7.9999983049525989
0.09400000000000007	7.99999828670075
0.09500000000000007	7.9999982684483504
0.096000000000000071	7.9999982501954028
0.097000000000000072	7.9999982319419054
0.098000000000000073	7.9999982136878565
0.099000000000000074	7.9999981954332595
0.10000000000000007	7.999998177178111
0.10100000000000008	7.9999981589224136
0.10200000000000008	7.9999981406661638
0.10300000000000008	7.999998122409365
0.10400000000000008	7.9999981041520138
0.10500000000000008	7.999998085894112
0.10600000000000008	7.9999980676356595
0.10700000000000008	7.9999980493766545
0.10800000000000008	7.9999980311170988
0.10900000000000008	7.9999980128569899
0.11000000000000008	7.9999979945963302
0.11100000000000008	7.9999979763351172
0.11200000000000009	7.9999979580733527
