V_(V)	I_(A)
0.001	1.9999999817984071
0.002	1.9999999635962822
0.0030000000000000001	1.9999999453936257
0.0040000000000000001	1.9999999271904367
0.0050000000000000001	1.9999999089867153
0.0060000000000000001	1.9999998907824614
0.0070000000000000001	1.9999998725776746
0.0080000000000000002	1.9999998543723554
0.0090000000000000011	1.9999998361665026
0.010000000000000002	1.9999998179601166
0.011000000000000003	1.9999997997531969
0.012000000000000004	1.999999781545744
0.013000000000000005	1.9999997633377569
0.014000000000000005	1.9999997451292357
0.015000000000000006	1.9999997269201804
0.016000000000000007	1.9999997087105907
0.017000000000000008	1.9999996905004667
0.018000000000000009	1.9999996722898075
0.01900000000000001	1.9999996540786134
0.020000000000000011	1.9999996358668841
0.021000000000000012	1.9999996176546195
0.022000000000000013	1.9999995994418196
0.023000000000000013	1.9999995812284836
0.024000000000000014	1.9999995630146119
0.025000000000000015	1.9999995448002041
0.026000000000000016	1.9999995265852601
0.027000000000000017	1.9999995083697797
0.028000000000000018	1.9999994901537625
0.029000000000000019	1.9999994719372085
0.03000000000000002	1.9999994537201176
0.031000000000000021	1.9999994355024895
0.032000000000000021	1.9999994172843241
0.033000000000000022	1.9999993990656209
0.034000000000000023	1.9999993808463798
0.035000000000000024	1.9999993626266011
0.036000000000000025	1.9999993444062842
0.037000000000000026	1.999999326185429
0.038000000000000027	1.999999307964035
0.039000000000000028	1.9999992897421026
0.040000000000000029	1.9999992715196313
0.041000000000000029	1.9999992532966209
0.04200000000000003	1.9999992350730713
0.043000000000000031	1.9999992168489822
0.044000000000000032	1.9999991986243535
0.045000000000000033	1.9999991803991848
0.046000000000000034	1.9999991621734765
0.047000000000000035	1.9999991439472278
0.048000000000000036	1.9999991257204386
0.049000000000000037	1.9999991074931089
0.050000000000000037	1.9999990892652388
0.051000000000000038	1.9999990710368274
0.052000000000000039	1.999999052807875
0.05300000000000004	1.9999990345783811
0.054000000000000041	1.9999990163483459
0.055000000000000042	1.9999989981177693
0.056000000000000043	1.9999989798866504
0.057000000000000044	1.9999989616549896
0.058000000000000045	1.9999989434227863
0.059000000000000045	1.9999989251900407
0.060000000000000046	1.9999989069567528
0.061000000000000047	1.9999988887229219
0.062000000000000048	1.9999988704885479
0.063000000000000042	1.9999988522536307
0.064000000000000043	1.99999883401817
0.065000000000000044	1.9999988157821662
0.066000000000000045	1.9999987975456184
0.067000000000000046	1.9999987793085265
0.068000000000000047	1.9999987610708907
0.069000000000000047	1.9999987428327106
0.070000000000000048	1.9999987245939859
0.071000000000000049	1.9999987063547164
0.07200000000000005	1.9999986881149021
0.073000000000000051	1.9999986698745427
0.074000000000000052	1.9999986516336381
0.075000000000000053	1.999998633392188
0.076000000000000054	1.9999986151501923
0.077000000000000055	1.9999985969076508
0.078000000000000055	1.9999985786645631
0.079000000000000056	1.9999985604209296
0.080000000000000057	1.9999985421767494
0.081000000000000058	1.9999985239320226
0.082000000000000059	1.9999985056867491
0.08300000000000006	1.9999984874409285
0.084000000000000061	1.9999984691945611
0.085000000000000062	1.9999984509476461
0.086000000000000063	1.9999984327001834
0.087000000000000063	1.9999984144521732
0.088000000000000064	1.9999983962036152
0.089000000000000065	1.999998377954509
0.090000000000000066	1.9999983597048545
0.091000000000000067	1.9999983414546514
0.092000000000000068	1.9999983232038996
0.093000000000000069	1.9999983049525993
0.09400000000000007	1.9999982867007498
0.09500000000000007	1.9999982684483508
0.096000000000000071	1.9999982501954026
0.097000000000000072	1.9999982319419045
0.098000000000000073	1.9999982136878571
0.099000000000000074	1.9999981954332593
0.10000000000000007	1.9999981771781115
0.10100000000000008	1.9999981589224132
0.10200000000000008	1.9999981406661642
0.10300000000000008	1.9999981224093648
0.10400000000000008	1.9999981041520143
0.10500000000000008	1.9999980858941124
0.10600000000000008	1.9999980676356592
0.10700000000000008	1.9999980493766549
0.10800000000000008	1.9999980311170986
0.10900000000000008	1.9999980128569903
0.11000000000000008	1.99999799459633
0.11100000000000008	1.9999979763351172
0.11200000000000009	1.9999979580733525
0.11300000000000009	1.9999979398110346
0.11400000000000009	1.9999979215481638
0.11500000000000009	1.9999979032847401
0.11600000000000009	1.9999978850207631
0.11700000000000009	1.9999978667562328
0.11800000000000009	1.9999978484911489
0.11900000000000009	1.999997830225511
0.12000000000000009	1.9999978119593189
0.12100000000000009	1.9999977936925728
0.12200000000000009	1.9999977754252725
0.1230000000000001	1.9999977571574175
0.1240000000000001	1.9999977388890076
0.12500000000000008	1.9999977206200426
0.12600000000000008	1.9999977023505227
0.12700000000000009	1.9999976840804474
0.12800000000000009	1.9999976658098164
0.12900000000000009	1.9999976475386296
0.13000000000000009	1.9999976292668868
0.13100000000000009	1.9999976109945883
0.13200000000000009	1.9999975927217333
0.13300000000000009	1.9999975744483216
0.13400000000000009	1.9999975561743533
0.13500000000000009	1.9999975378998278
0.13600000000000009	1.9999975196247457
0.13700000000000009	1.999997501349106
0.13800000000000009	1.999997483072909
0.1390000000000001	1.999997464796154
0.1400000000000001	1.9999974465188415
0.1410000000000001	1.9999974282409709
0.1420000000000001	1.9999974099625419
0.1430000000000001	1.9999973916835545
0.1440000000000001	1.9999973734040082
0.1450000000000001	1.9999973551239036
0.1460000000000001	1.9999973368432395
0.1470000000000001	1.9999973185620163
0.1480000000000001	1.9999973002802338
0.1490000000000001	1.9999972819978915
0.15000000000000011	1.9999972637149896
0.15100000000000011	1.9999972454315276
0.15200000000000011	1.9999972271475055
0.15300000000000011	1.9999972088629228
0.15400000000000011	1.9999971905777796
0.15500000000000011	1.9999971722920757
0.15600000000000011	1.9999971540058108
0.15700000000000011	1.9999971357189847
0.15800000000000011	1.9999971174315971
0.15900000000000011	1.9999970991436482
0.16000000000000011	1.9999970808551377
0.16100000000000012	1.9999970625660648
0.16200000000000012	1.9999970442764301
